0,-0,0.12822,1
0,2.4e-05,0.12822,1
0,4.8e-05,0.12823,1
0,7.2e-05,0.12823,1
0,9.6e-05,0.12824,1
0,0.00012,0.12826,1
0,0.000144,0.12827,1
0,0.000169,0.12829,1
0,0.000194,0.12831,1
0,0.000219,0.12833,1
0,0.000244,0.12836,1
0,0.000269,0.12838,1
0,0.000295,0.12842,1
0,0.000321,0.12845,1
0,0.000348,0.12848,1
0,0.000375,0.12852,1
0,0.000402,0.12857,1
0,0.00043,0.12861,1
0,0.000459,0.12865,1
0,0.000488,0.1287,1
0,0.000517,0.12875,1
0,0.000547,0.12881,1
0,0.000578,0.12886,1
0,0.000609,0.12892,1
0,0.000642,0.12898,1
0,0.000674,0.12905,1
0,0.000708,0.12911,1
0,0.000742,0.12918,1
0,0.000777,0.12925,1
0,0.000813,0.12932,1
0,0.00085,0.1294,1
0,0.000887,0.12947,1
0,0.000926,0.12955,1
0,0.000965,0.12963,1
0,0.001006,0.12971,1
0,0.001047,0.1298,1
0,0.00109,0.12988,1
0,0.001133,0.12997,1
0,0.001178,0.13006,1
0,0.001223,0.13015,1
0,0.00127,0.13025,1
0,0.001318,0.13034,1
0,0.001367,0.13044,1
0,0.001417,0.13054,1
0,0.001469,0.13064,1
0,0.001522,0.13074,1
0,0.001576,0.13084,1
0,0.001631,0.13095,1
0,0.001688,0.13106,1
0,0.001746,0.13116,1
0,0.001805,0.13127,1
0,0.001866,0.13138,1
0,0.001928,0.13149,1
0,0.001991,0.1316,1
0,0.002056,0.13172,1
0,0.002123,0.13183,1
0,0.002191,0.13195,1
0,0.00226,0.13206,1
0,0.002331,0.13218,1
0,0.002403,0.13229,1
0,0.002477,0.13241,1
0,0.002553,0.13253,1
0,0.00263,0.13265,1
0,0.002709,0.13277,1
0,0.002789,0.13289,1
0,0.002871,0.13301,1
0,0.002954,0.13313,1
0,0.003039,0.13326,1
0,0.003126,0.13338,1
0,0.003214,0.1335,1
0,0.003304,0.13362,1
0,0.003396,0.13374,1
0,0.003489,0.13387,1
0,0.003584,0.13399,1
0,0.00368,0.13411,1
0,0.003779,0.13423,1
0,0.003878,0.13435,1
0,0.00398,0.13448,1
0,0.004083,0.1346,1
0,0.004187,0.13472,1
0,0.004294,0.13484,1
0,0.004402,0.13496,1
0,0.004511,0.13508,1
0,0.004622,0.13519,1
0,0.004735,0.13531,1
0,0.004849,0.13543,1
0,0.004965,0.13554,1
0,0.005083,0.13566,1
0,0.005202,0.13578,1
0,0.005322,0.13589,1
0,0.005444,0.136,1
0,0.005568,0.13611,1
0,0.005693,0.13622,1
0,0.005819,0.13633,1
0,0.005947,0.13644,1
0,0.006077,0.13655,1
0,0.006208,0.13665,1
0,0.00634,0.13676,1
0,0.006474,0.13686,1
0,0.006609,0.13696,1
0,0.006746,0.13706,1
0,0.006883,0.13716,1
0,0.007022,0.13725,1
0,0.007163,0.13735,1
0,0.007305,0.13744,1
0,0.007448,0.13753,1
0,0.007592,0.13762,1
0,0.007737,0.13771,1
0,0.007884,0.1378,1
0,0.008031,0.13788,1
0,0.00818,0.13796,1
0,0.00833,0.13804,1
0,0.008481,0.13812,1
0,0.008633,0.13819,1
0,0.008786,0.13827,1
0,0.00894,0.13834,1
0,0.009095,0.13841,1
0,0.009252,0.13847,1
0,0.009408,0.13854,1
0,0.009566,0.1386,1
0,0.009725,0.13866,1
0,0.009885,0.13872,1
0,0.010045,0.13878,1
0,0.010206,0.13883,1
0,0.010368,0.13888,1
0,0.010531,0.13893,1
0,0.010694,0.13897,1
0,0.010858,0.13901,1
0,0.011023,0.13906,1
0,0.011189,0.13909,1
0,0.011355,0.13913,1
0,0.011521,0.13916,1
0,0.011688,0.13919,1
0,0.011856,0.13922,1
0,0.012023,0.13924,1
0,0.012192,0.13926,1
0,0.012361,0.13928,1
0,0.01253,0.1393,1
0,0.012699,0.13931,1
0,0.012869,0.13933,1
0,0.013039,0.13933,1
0,0.01321,0.13934,1
0,0.01338,0.13934,1
0,0.013551,0.13934,1
0,0.013722,0.13934,1
0,0.013893,0.13933,1
0,0.014063,0.13932,1
0,0.014234,0.13931,1
0,0.014405,0.1393,1
0,0.014576,0.13928,1
0,0.014747,0.13926,1
0,0.014918,0.13924,1
0,0.015089,0.13921,1
0,0.015259,0.13918,1
0,0.015429,0.13915,1
0,0.015599,0.13912,1
0,0.015769,0.13908,1
0,0.015938,0.13904,1
0,0.016107,0.139,1
0,0.016275,0.13895,1
0,0.016443,0.13891,1
0,0.016611,0.13885,1
0,0.016778,0.1388,1
0,0.016944,0.13874,1
0,0.01711,0.13869,1
0,0.017275,0.13862,1
0,0.01744,0.13856,1
0,0.017603,0.13849,1
0,0.017766,0.13842,1
0,0.017928,0.13835,1
0,0.01809,0.13827,1
0,0.01825,0.1382,1
0,0.01841,0.13811,1
0,0.018568,0.13803,1
0,0.018726,0.13795,1
0,0.018882,0.13786,1
0,0.019038,0.13777,1
0,0.019192,0.13767,1
0,0.019345,0.13758,1
0,0.019497,0.13748,1
0,0.019648,0.13738,1
0,0.019798,0.13728,1
0,0.019946,0.13717,1
0,0.020093,0.13706,1
0,0.020239,0.13695,1
0,0.020383,0.13684,1
0,0.020525,0.13673,1
0,0.020667,0.13661,1
0,0.020806,0.13649,1
0,0.020945,0.13637,1
0,0.021081,0.13625,1
0,0.021216,0.13612,1
0,0.02135,0.136,1
0,0.021482,0.13587,1
0,0.021612,0.13573,1
0,0.02174,0.1356,1
0,0.021866,0.13547,1
0,0.021991,0.13533,1
0,0.022114,0.13519,1
0,0.022235,0.13505,1
0,0.022355,0.1349,1
0,0.022472,0.13476,1
0,0.022587,0.13461,1
0,0.022701,0.13447,1
0,0.022812,0.13431,1
0,0.022922,0.13416,1
0,0.023029,0.13401,1
0,0.023134,0.13386,1
0,0.023238,0.1337,1
0,0.023339,0.13354,1
0,0.023438,0.13338,1
0,0.023535,0.13322,1
0,0.02363,0.13306,1
0,0.023722,0.1329,1
0,0.023813,0.13273,1
0,0.023901,0.13256,1
0,0.023987,0.1324,1
0,0.024071,0.13223,1
0,0.024152,0.13206,1
0,0.024231,0.13189,1
0,0.024308,0.13171,1
0,0.024383,0.13154,1
0,0.024455,0.13137,1
0,0.024525,0.13119,1
0,0.024593,0.13102,1
0,0.024658,0.13084,1
0,0.024721,0.13066,1
0,0.024781,0.13048,1
0,0.02484,0.1303,1
0,0.024895,0.13012,1
0,0.024949,0.12994,1
0,0.025,0.12976,1
0,0.025048,0.12957,1
0,0.025094,0.12939,1
0,0.025138,0.1292,1
0,0.025179,0.12902,1
0,0.025218,0.12883,1
0,0.025255,0.12865,1
0,0.025289,0.12846,1
0,0.02532,0.12827,1
0,0.025349,0.12808,1
0,0.025376,0.1279,1
0,0.0254,0.12771,1
0,0.025423,0.12751,1
0,0.025442,0.12732,1
0,0.025459,0.12713,1
0,0.025473,0.12694,1
0,0.025483,0.12675,1
0,0.025491,0.12655,1
0,0.025496,0.12636,1
0,0.025497,0.12617,1
0,0.025496,0.12597,1
0,0.025492,0.12578,1
0,0.025484,0.12558,1
0,0.025474,0.12539,1
0,0.025461,0.1252,1
0,0.025444,0.125,1
0,0.025425,0.1248,1
0,0.025404,0.12461,1
0,0.02538,0.12441,1
0,0.025354,0.12422,1
0,0.025326,0.12403,1
0,0.025295,0.12383,1
0,0.025262,0.12364,1
0,0.025227,0.12344,1
0,0.025189,0.12325,1
0,0.025149,0.12305,1
0,0.025106,0.12286,1
0,0.025061,0.12266,1
0,0.025013,0.12247,1
0,0.024963,0.12227,1
0,0.024911,0.12208,1
0,0.024856,0.12188,1
0,0.024799,0.12169,1
0,0.02474,0.12149,1
0,0.024678,0.1213,1
0,0.024614,0.1211,1
0,0.024548,0.12091,1
0,0.024479,0.12071,1
0,0.024408,0.12052,1
0,0.024335,0.12032,1
0,0.024259,0.12013,1
0,0.024182,0.11993,1
0,0.024101,0.11974,1
0,0.024019,0.11955,1
0,0.023934,0.11935,1
0,0.023847,0.11916,1
0,0.023758,0.11897,1
0,0.023667,0.11878,1
0,0.023573,0.11858,1
0,0.023478,0.11839,1
0,0.02338,0.1182,1
0,0.02328,0.11801,1
0,0.023178,0.11782,1
0,0.023073,0.11763,1
0,0.022967,0.11743,1
0,0.022859,0.11725,1
0,0.022748,0.11706,1
0,0.022636,0.11687,1
0,0.022521,0.11668,1
0,0.022405,0.11649,1
0,0.022286,0.1163,1
0,0.022166,0.11611,1
0,0.022044,0.11592,1
0,0.021919,0.11574,1
0,0.021793,0.11555,1
0,0.021666,0.11536,1
0,0.021536,0.11518,1
0,0.021404,0.11499,1
0,0.021271,0.1148,1
0,0.021136,0.11462,1
0,0.021,0.11443,1
0,0.020862,0.11425,1
0,0.020722,0.11407,1
0,0.02058,0.11388,1
0,0.020437,0.1137,1
0,0.020293,0.11352,1
0,0.020147,0.11333,1
0,0.02,0.11315,1
0,0.019851,0.11297,1
0,0.019701,0.11279,1
0,0.019549,0.11261,1
0,0.019396,0.11243,1
0,0.019242,0.11225,1
0,0.019087,0.11207,1
0,0.01893,0.11189,1
0,0.018773,0.11171,1
0,0.018614,0.11153,1
0,0.018454,0.11135,1
0,0.018293,0.11118,1
0,0.018131,0.111,1
0,0.017968,0.11082,1
0,0.017805,0.11065,1
0,0.01764,0.11047,1
0,0.017475,0.11029,1
0,0.017308,0.11012,1
0,0.017141,0.10994,1
0,0.016974,0.10977,1
0,0.016805,0.10959,1
0,0.016636,0.10942,1
0,0.016467,0.10925,1
0,0.016297,0.10908,1
0,0.016126,0.1089,1
0,0.015955,0.10873,1
0,0.015784,0.10856,1
0,0.015612,0.10839,1
0,0.01544,0.10822,1
0,0.015267,0.10804,1
0,0.015095,0.10787,1
0,0.014922,0.1077,1
0,0.014749,0.10753,1
0,0.014576,0.10736,1
0,0.014402,0.10719,1
0,0.014229,0.10703,1
0,0.014056,0.10686,1
0,0.013883,0.10669,1
0,0.01371,0.10652,1
0,0.013537,0.10635,1
0,0.013364,0.10619,1
0,0.013191,0.10602,1
0,0.013019,0.10585,1
0,0.012847,0.10569,1
0,0.012675,0.10552,1
0,0.012504,0.10536,1
0,0.012333,0.10519,1
0,0.012162,0.10503,1
0,0.011992,0.10486,1
0,0.011822,0.1047,1
0,0.011653,0.10454,1
0,0.011485,0.10437,1
0,0.011317,0.10421,1
0,0.01115,0.10405,1
0,0.010983,0.10389,1
0,0.010817,0.10372,1
0,0.010652,0.10356,1
0,0.010488,0.1034,1
0,0.010325,0.10324,1
0,0.010162,0.10308,1
0,0.01,0.10292,1
0,0.009839,0.10276,1
0,0.00968,0.1026,1
0,0.009521,0.10244,1
0,0.009363,0.10229,1
0,0.009206,0.10213,1
0,0.00905,0.10197,1
0,0.008895,0.10182,1
0,0.008741,0.10166,1
0,0.008589,0.1015,1
0,0.008437,0.10135,1
0,0.008287,0.10119,1
0,0.008138,0.10104,1
0,0.00799,0.10089,1
0,0.007844,0.10073,1
0,0.007698,0.10058,1
0,0.007554,0.10043,1
0,0.007411,0.10028,1
0,0.00727,0.10013,1
0,0.00713,0.099976,1
0,0.006991,0.099827,1
0,0.006853,0.099678,1
0,0.006717,0.099529,1
0,0.006582,0.099381,1
0,0.006449,0.099234,1
0,0.006317,0.099087,1
0,0.006187,0.098941,1
0,0.006058,0.098796,1
0,0.00593,0.098652,1
0,0.005804,0.098508,1
0,0.005679,0.098365,1
0,0.005556,0.098222,1
0,0.005435,0.098081,1
0,0.005314,0.09794,1
0,0.005196,0.0978,1
0,0.005079,0.097661,1
0,0.004963,0.097522,1
0,0.004849,0.097385,1
0,0.004736,0.097248,1
0,0.004625,0.097112,1
0,0.004516,0.096977,1
0,0.004408,0.096843,1
0,0.004301,0.09671,1
0,0.004196,0.096578,1
0,0.004093,0.096447,1
0,0.003991,0.096317,1
0,0.003891,0.096188,1
0,0.003792,0.09606,1
0,0.003695,0.095933,1
0,0.003599,0.095807,1
0,0.003505,0.095682,1
0,0.003413,0.095558,1
0,0.003322,0.095435,1
0,0.003232,0.095314,1
0,0.003144,0.095193,1
0,0.003058,0.095074,1
0,0.002973,0.094956,1
0,0.002889,0.094839,1
0,0.002807,0.094724,1
0,0.002727,0.094609,1
0,0.002648,0.094496,1
0,0.002571,0.094385,1
0,0.002495,0.094274,1
0,0.00242,0.094165,1
0,0.002347,0.094057,1
0,0.002276,0.093951,1
0,0.002205,0.093846,1
0,0.002137,0.093743,1
0,0.002069,0.093641,1
0,0.002003,0.09354,1
0,0.001939,0.093441,1
0,0.001876,0.093343,1
0,0.001814,0.093247,1
0,0.001754,0.093153,1
0,0.001695,0.09306,1
0,0.001637,0.092968,1
0,0.00158,0.092878,1
0,0.001525,0.09279,1
0,0.001471,0.092703,1
0,0.001419,0.092619,1
0,0.001367,0.092535,1
0,0.001317,0.092454,1
0,0.001268,0.092374,1
0,0.00122,0.092296,1
0,0.001174,0.092219,1
0,0.001128,0.092144,1
0,0.001084,0.092072,1
0,0.001041,0.092,1
0,0.000998,0.091931,1
0,0.000957,0.091864,1
0,0.000917,0.091798,1
0,0.000878,0.091734,1
0,0.000839,0.091672,1
0,0.000802,0.091612,1
0,0.000766,0.091554,1
0,0.00073,0.091498,1
0,0.000696,0.091444,1
0,0.000662,0.091391,1
0,0.000629,0.091341,1
0,0.000597,0.091292,1
0,0.000565,0.091246,1
0,0.000535,0.091201,1
0,0.000505,0.091159,1
0,0.000475,0.091118,1
0,0.000446,0.09108,1
0,0.000418,0.091043,1
0,0.000391,0.091009,1
0,0.000364,0.090976,1
0,0.000337,0.090946,1
0,0.000311,0.090918,1
0,0.000285,0.090892,1
0,0.00026,0.090868,1
0,0.000235,0.090845,1
0,0.000211,0.090825,1
0,0.000187,0.090808,1
0,0.000163,0.090792,1
0,0.000139,0.090778,1
0,0.000116,0.090767,1
0,9.2e-05,0.090757,1
0,6.9e-05,0.09075,1
0,4.6e-05,0.090744,1
0,2.3e-05,0.090741,1
0,0,0.09074,1
0,-2.3e-05,0.090741,1
0,-4.6e-05,0.090744,1
0,-6.9e-05,0.09075,1
0,-9.2e-05,0.090757,1
0,-0.000116,0.090767,1
0,-0.000139,0.090778,1
0,-0.000163,0.090792,1
0,-0.000187,0.090808,1
0,-0.000211,0.090825,1
0,-0.000235,0.090845,1
